source,record_id,application_number,publication_number,patent_number,invention_title,filing_date,filing_year,publication_date,grant_date,first_applicant,applicant_names,assignee_names,cpc_symbols,application_type,source_url,query_year,ticker,parent_company,matched_terms_all,matched_alias_terms,matched_product_terms,matched_text_all,match_fields_all,match_kinds_all,mention_types_all,match_contexts_all,matched_term_count,matched_alias_term_count,matched_product_term_count,match_occurrence_count,max_confidence_score,needs_manual_review,review_reasons_all,best_match_term,best_match_field,best_match_kind
uspto,63685393,63685393,,,METHODS TO MONITOR PATIENTS TREATED WITH A PERSONALIZED CANCER VACCINE,2024-08-21,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63685393,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63685566,63685566,,,METHODS AND APPROACHES FOR PERSONALIZED IDENTIFICATION AND MONITORING OF EXTRACHROMOSOMAL CIRCULAR DNA,2024-08-21,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63685566,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63687244,63687244,,,"METHYLATION TUMOR FRACTION FOR DETERMINING MOLECULAR RESPONSE, THERAPY RESPONSIVENESS",2024-08-26,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63687244,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63687445,63687445,,,METHYLATION BIOMARKERS FOR OSIMERTINIB TREATMENT MANAGEMENT,2024-08-27,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63687445,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63690969,63690969,,,"PREDICTIVE, PROGNOSTIC SIGNATURES FOR IMMUNO-ONCOLOGY USING LIQUID BIOPSY",2024-09-05,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63690969,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63694659,63694659,,,USE OF COPY NUMBER VARIANTS IN EPIGENETIC ANALYSIS,2024-09-13,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63694659,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63696131,63696131,,,METHODS FOR DETECTING NUCLEIC ACID VARIANTS USING PRIMERS AND LIGATION SUBSTRATES,2024-09-18,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63696131,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63700411,63700411,,,AGGREGATING SINGLE MOLECULE METHYLATION STATES FROM CYTOSINE-GUANINE LOCI TO INCREASE SIGNAL TO NOISE RATIO,2024-09-27,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63700411,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63706404,63706404,,,METHODS FOR DETECTING NUCLEIC ACID VARIANTS,2024-10-11,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63706404,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63711539,63711539,,,DETECTING THE PRESENCE OF A BIOLOGICAL CONDITION BASED ON MODIFICATIONS TOCELL-FREE NUCLEIC ACID MOLECULES,2024-10-24,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63711539,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63712939,63712939,,,SCREENING APPROACHES FOR HIGH CANCER RISK INDIVIDUALS,2024-10-28,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63712939,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63713483,63713483,,,METHODS FOR HIGHLY MULTI-PLEXED DETECTION AND QUANTIFICATION OF CO-LOCALIZED MEMBRANE SURFACE PROTEINS,2024-10-29,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63713483,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63713558,63713558,,,METHODS FOR HIGH-PLEXITY EXTRACELLULAR VESICLE PROTEIN CHARACTERIZATION THROUGH IMMUNOPCR/NGS,2024-10-29,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63713558,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63717706,63717706,,,PERSONALIZED DETECTION OF SOMATIC VARIANTS IN MUTATIONAL HOTSPOT REGIONS,2024-11-07,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63717706,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63717713,63717713,,,INDIVIDUALIZED MRD ASSAY TYPE SELECTION TO MAXIMIZE PER PATIENT SENSITIVITY BASED ON COMPREHENSIVE TUMOR VARIANT PROFILING,2024-11-07,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63717713,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63720469,63720469,,,METHYLATION BIOMARKERS FOR OSIMERTINIB TREATMENT MANAGEMENT,2024-11-14,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63720469,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63720473,63720473,,,METHODS FOR ANALYZING LOW-DEPTH GENOME SEQUENCING DATA TO DETECT MINIMAL RESIDUAL DISEASE,2024-11-14,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63720473,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63721181,63721181,,,METHODS FOR DETECTING EXTRACELLULAR VESICLE-ASSOCIATED MOLECULES,2024-11-15,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63721181,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63723001,63723001,,,PROBE DESIGN OF EXON CAPTURE TO IDENTIFY EXON-SKIPPING EVENTS IN RNA-SEQ,2024-11-20,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63723001,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63723337,63723337,,,PROMOTER METHYLATION,2024-11-21,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63723337,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63724549,63724549,,,"TUMOR-SPECIFIC, METHYLATION-BASED DETECTION OF GENE DELETIONS",2024-11-25,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63724549,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63725478,63725478,,,NUCLEIC ACID ANAYSIS INVOLVING SIZE SEPARATION,2024-11-26,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63725478,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63735137,63735137,,,METHODS FOR CFDNA METHYLATION DATA MODELING USING TRANSFORMER NEURAL NETWORK ARCHITECTURE,2024-12-17,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63735137,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63735547,63735547,,,SEQUENCING METHODS WITH PARTITIONING,2024-12-18,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63735547,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63736936,63736936,,,COMPOSITIONS AND METHODS FOR ANALYZING DNA USING A METHYLATION-DISCRIMINATING NUCLEASE AND CONVERSION,2024-12-20,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63736936,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63737154,63737154,,,COMPOSITIONS AND METHODS FOR ENRICHING DNA USING SELECTION PROTECTION AND A METHYLATION-DISCRIMINATING NUCLEASE,2024-12-20,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63737154,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,63737472,63737472,,,IMETHODS FOR IMPROVING PERFORMANCE OF METHYLATED MOLECULE SOMATIC DETECTION,2024-12-20,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63737472,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,PCTUS2024011186,PCTUS2024011186,,,JOINT MODELING OF LONGITUDINAL AND TIME-TO-EVENT DATA TO PREDICT PATIENT SURVIVAL,2024-01-11,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2024011186,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,PCTUS2024013010,PCTUS2024013010,,,NUCLEIC ACID METHYLATION PROFILING METHOD,2024-01-25,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2024013010,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,PCTUS2024013554,PCTUS2024013554,,,NON-INVASIVE MONITORING OF GENOMIC ALTERATIONS INDUCED BY GENE-EDITING THERAPIES,2024-01-30,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2024013554,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,PCTUS2024015429,PCTUS2024015429,,,CHARACTERIZATION OF WHOLE GENOME DUPLICATION IN A GENOMIC COHORT OF OVER 14000 CELL FREE DNA SAMPLES,2024-02-12,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2024015429,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,PCTUS2024015965,PCTUS2024015965,,,NETWORK BANDWIDTH ARCHITECTURE FOR COMPUTATIONAL SYSTEMS,2024-02-15,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2024015965,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,PCTUS2024018407,PCTUS2024018407,,,HYBRID SSDNA- AND DSDNA-NGS LIBRARY PREPARATION METHODS,2024-03-04,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2024018407,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,PCTUS2024023278,PCTUS2024023278,,,DETECTING THE PRESENCE OF A TUMOR BASED ON METHYLATION STATUS OF CELL-FREE NUCLEIC ACID MOLECULES,2024-04-05,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2024023278,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,PCTUS2024024153,PCTUS2024024153,,,SYSTEMS AND METHODS FOR MULTIPLEXED DETECTION OF PROTEINS IN COMPLEX FLUIDS,2024-04-11,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2024024153,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,PCTUS2024024378,PCTUS2024024378,,,BRCA1 PROMOTER METHYLATION IN SPORADIC BREAST CANCER PATIENTS DETECTED BY LIQUID BIOPSY,2024-04-12,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2024024378,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,PCTUS2024027286,PCTUS2024027286,,,QUALITY CONTROL METHOD FOR ENZYMATIC CONVERSION PROCEDURES,2024-05-01,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2024027286,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,PCTUS2024027863,PCTUS2024027863,,,METHODS FOR ANALYSIS OF DNA METHYLATION,2024-05-03,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2024027863,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,PCTUS2024028061,PCTUS2024028061,,,CELL-FREE DNA BLOOD-BASED TEST FOR CANCER SCREENING,2024-05-06,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2024028061,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,PCTUS2024034033,PCTUS2024034033,,,METHOD FOR HRD DETECTION IN TARGETED CFDNA SAMPLES USING DE NOVO MUTATIONAL SIGNATURES,2024-06-14,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2024034033,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,PCTUS2024035306,PCTUS2024035306,,,METHODS AND COMPOSITIONS FOR QUANTIFYING IMMUNE CELL NUCLEIC ACIDS,2024-06-24,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2024035306,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,PCTUS2024036222,PCTUS2024036222,,,METHODS FOR DETERMINING SURVEILLANCE AND THERAPY FOR DISEASES,2024-06-28,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2024036222,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,PCTUS2024036227,PCTUS2024036227,,,METHODS FOR EARLY DETECTION OF CANCER,2024-06-28,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2024036227,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,PCTUS2024037531,PCTUS2024037531,,,CLASSIFICATION OF BREAST TUMORS USING DNA METHYLATION FROM LIQUID BIOPSY,2024-07-11,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2024037531,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,PCTUS2024037754,PCTUS2024037754,,,CLASSIFICATION OF COLORECTAL TUMORS USING DNA METHYLATION FROM LIQUID BIOPSY,2024-07-12,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2024037754,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,PCTUS2024038192,PCTUS2024038192,,,METHODS TO ENRICH NUCLEOTIDE VARIANTS BY NEGATIVE SELECTION,2024-07-16,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2024038192,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,PCTUS2024039252,PCTUS2024039252,,,SIGNIFICANCE MODELING OF CLONAL-LEVEL TARGET VARIANTS USING METHYLATION DETECTION,2024-07-24,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2024039252,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,PCTUS2024039805,PCTUS2024039805,,,METHODS AND SYSTEMS FOR IDENTIFYING AN ORIGIN OF A VARIANT,2024-07-26,2024,,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2024039805,2024,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
